Unnamed: 0,radio,MCC,MNC,TAC,CID,unit,LON,LAT,RANGE,SAM,changeable,created,updated,averageSignal,Country,Network,Continent
40527082,UMTS,651,2,1,2729021,0,27.591442,-29.317739,1000,2,1,1519374032,1519374069,0,Lesotho,Econet,Africa
40527083,UMTS,651,2,1,2729133,0,27.547857,-29.314606,1000,2,1,1519399145,1519399197,0,Lesotho,Econet,Africa
40527084,UMTS,651,2,1,2729007,0,27.547857,-29.314606,1000,1,1,1519399240,1519399240,0,Lesotho,Econet,Africa
40527085,UMTS,651,2,1,2729010,0,27.531054,-29.308899,1000,1,1,1519399317,1519399317,0,Lesotho,Econet,Africa
40527086,UMTS,651,2,1,2729030,0,27.531054,-29.308899,1000,2,1,1519399357,1519399378,0,Lesotho,Econet,Africa
40527087,UMTS,651,2,1,2729033,0,27.531054,-29.308899,1000,1,1,1519399398,1519399398,0,Lesotho,Econet,Africa
40527088,UMTS,651,2,1,2729049,0,27.531054,-29.308899,1000,2,1,1519399434,1519399439,0,Lesotho,Econet,Africa
40527089,UMTS,651,2,2,2729200,0,27.531054,-29.308899,1000,1,1,1519399476,1519399476,0,Lesotho,Econet,Africa
40527090,UMTS,651,2,2,2729203,0,27.531054,-29.308899,1000,1,1,1519399497,1519399497,0,Lesotho,Econet,Africa
40527091,UMTS,651,2,2,2729197,0,27.522379,-29.308687,1000,2,1,1519399511,1519399797,0,Lesotho,Econet,Africa
40527092,UMTS,651,2,1,2727697,0,27.511413,-29.321474,1462,2,1,1519400060,1519500500,0,Lesotho,Econet,Africa
40527093,UMTS,651,2,1,2729697,0,27.513704,-29.308475,1000,1,1,1519400097,1519400097,0,Lesotho,Econet,Africa
40527094,UMTS,651,2,1,2729703,0,27.511413,-29.321474,1462,2,1,1519400126,1519500463,0,Lesotho,Econet,Africa
40527095,UMTS,651,2,1,2729701,0,27.513704,-29.308475,1000,1,1,1519400205,1519400205,0,Lesotho,Econet,Africa
40527096,UMTS,651,2,1,2729704,0,27.513704,-29.308475,1000,2,1,1519400218,1519400221,0,Lesotho,Econet,Africa
40527097,UMTS,651,2,1,2729698,0,27.513704,-29.308475,1000,2,1,1519400265,1519400277,0,Lesotho,Econet,Africa
40527098,UMTS,651,2,1,2729029,0,27.513704,-29.308475,1000,1,1,1519400494,1519400494,0,Lesotho,Econet,Africa
40527099,UMTS,651,2,1,2729035,0,27.513704,-29.308475,1000,2,1,1519400516,1519400521,0,Lesotho,Econet,Africa
40527100,UMTS,651,2,1,2727029,0,27.513704,-29.308475,1000,1,1,1519400534,1519400534,0,Lesotho,Econet,Africa
40527101,UMTS,651,2,1,2729417,0,27.53805,-29.313456,1000,1,1,1519400685,1519400685,0,Lesotho,Econet,Africa
40527102,UMTS,651,2,1,2729423,0,27.53805,-29.313456,1000,1,1,1519400842,1519400842,0,Lesotho,Econet,Africa
40527103,UMTS,651,2,1,2727427,0,27.501465,-29.329044,1000,1,1,1519401005,1519401005,0,Lesotho,Econet,Africa
40527104,GSM,651,2,11101,10081,-1,27.591808,-29.316423,1000,1,1,1519452700,1519452700,0,Lesotho,Econet,Africa
40527105,UMTS,651,2,1,2729022,0,27.585936,-29.324183,1000,1,1,1519482384,1519482384,0,Lesotho,Econet,Africa
40527106,LTE,651,2,5,1799425,0,27.513521,-29.309061,1000,1,1,1519484776,1519484776,0,Lesotho,Econet,Africa
40527107,LTE,651,2,5,1801472,0,27.513521,-29.309061,1000,1,1,1519484878,1519484878,0,Lesotho,Econet,Africa
40527108,LTE,651,2,5,1801474,0,27.513521,-29.309061,1000,2,1,1519484953,1519485066,0,Lesotho,Econet,Africa
40527109,UMTS,651,2,2,2729250,0,27.513521,-29.309061,1000,1,1,1519485097,1519485097,0,Lesotho,Econet,Africa
40527110,UMTS,651,2,2,2729254,0,27.513521,-29.309061,1000,1,1,1519485127,1519485127,0,Lesotho,Econet,Africa
40527111,LTE,651,2,5,1798657,0,27.466473,-29.337373,1444,2,1,1519485196,1519485613,0,Lesotho,Econet,Africa
40527112,UMTS,651,2,2,2727248,0,27.456568,-29.347078,1000,1,1,1519485647,1519485647,0,Lesotho,Econet,Africa
40527113,UMTS,651,2,2,2729214,0,27.456568,-29.347078,1000,2,1,1519485651,1519485746,0,Lesotho,Econet,Africa
40527114,UMTS,651,2,2,2729208,0,27.456568,-29.347078,1000,2,1,1519485681,1519485692,0,Lesotho,Econet,Africa
40527115,UMTS,651,2,2,2729211,0,27.456568,-29.347078,1000,1,1,1519485734,1519485734,0,Lesotho,Econet,Africa
40527116,UMTS,651,2,2,2729213,0,27.456568,-29.347078,1000,2,1,1519485810,1519485815,0,Lesotho,Econet,Africa
40527117,UMTS,651,2,3,2729462,0,27.456568,-29.347078,1000,1,1,1519485847,1519485847,0,Lesotho,Econet,Africa
40527118,UMTS,651,2,3,2729458,0,27.456568,-29.347078,1000,2,1,1519485892,1519486062,0,Lesotho,Econet,Africa
40527119,UMTS,651,2,3,2729461,0,27.46537,-29.361207,1788,2,1,1519485902,1519486232,0,Lesotho,Econet,Africa
40527120,LTE,651,2,5,1802754,0,27.456568,-29.347078,1000,1,1,1519486021,1519486021,0,Lesotho,Econet,Africa
40527121,UMTS,651,2,3,2729464,0,27.456568,-29.347078,1000,1,1,1519486123,1519486123,0,Lesotho,Econet,Africa
40527122,UMTS,651,2,1,2729435,0,27.474174,-29.375336,1000,1,1,1519486293,1519486293,0,Lesotho,Econet,Africa
40527123,UMTS,651,2,1,2729424,0,27.472244,-29.414331,1000,2,1,1519486346,1519486480,0,Lesotho,Econet,Africa
40527124,UMTS,651,2,1,2729429,0,27.472244,-29.414331,1000,1,1,1519486356,1519486356,0,Lesotho,Econet,Africa
40527125,UMTS,651,2,1,2729432,0,27.472244,-29.414331,1000,2,1,1519486406,1519486412,0,Lesotho,Econet,Africa
40527126,UMTS,651,2,1,2729421,0,27.472244,-29.414331,1000,1,1,1519486532,1519486532,0,Lesotho,Econet,Africa
40527127,UMTS,651,2,1,2729645,0,27.472244,-29.414331,1000,1,1,1519486677,1519486677,0,Lesotho,Econet,Africa
40527128,UMTS,651,2,1,2729091,0,27.514544,-29.361004,1000,1,1,1519487456,1519487456,0,Lesotho,Econet,Africa
40527129,LTE,651,2,5,1798401,0,27.619715,-29.410936,1000,1,1,1519499691,1519499691,0,Lesotho,Econet,Africa
40527130,UMTS,651,2,2,2729238,0,27.500425,-29.324476,1000,1,1,1519514917,1519514917,0,Lesotho,Econet,Africa
40527131,LTE,651,2,5,1801473,0,27.485636,-29.334162,1000,1,1,1519521102,1519521102,0,Lesotho,Econet,Africa
40527132,UMTS,651,2,1,2729699,0,27.485636,-29.334162,1000,1,1,1519521244,1519521244,0,Lesotho,Econet,Africa
40527133,LTE,651,2,5,1797892,0,27.53536,-29.300619,1000,1,1,1519622193,1519622193,0,Lesotho,Econet,Africa
40527134,UMTS,651,2,4,2736999,0,27.984388,-28.890635,1000,1,1,1519655332,1519655332,0,Lesotho,Econet,Africa
40527135,UMTS,651,2,4,2737317,0,27.744287,-29.152439,1000,1,1,1519658373,1519658373,0,Lesotho,Econet,Africa
40527136,UMTS,651,2,1,2729659,0,27.533625,-29.274454,1000,1,1,1519659937,1519659937,0,Lesotho,Econet,Africa
40527137,UMTS,651,2,1,2727048,0,27.529451,-29.27507,1000,1,1,1519660328,1519660328,0,Lesotho,Econet,Africa
40527138,LTE,651,2,5,1810690,0,27.529451,-29.27507,1000,1,1,1519660395,1519660395,0,Lesotho,Econet,Africa
40527139,UMTS,651,2,2,2726999,0,27.500206,-29.315054,1000,1,1,1519661219,1519661219,0,Lesotho,Econet,Africa
40527140,GSM,651,2,11101,10463,-1,27.561604,-29.321959,1000,1,1,1519734904,1519734904,0,Lesotho,Econet,Africa
40527141,UMTS,651,2,1,2729040,0,27.537661,-29.310698,1000,1,1,1519735208,1519735208,0,Lesotho,Econet,Africa
40527142,UMTS,651,2,1,2729159,0,27.56591,-29.265932,1000,1,1,1519740793,1519740793,0,Lesotho,Econet,Africa
40527143,UMTS,651,2,1,2729165,0,27.56591,-29.265932,1000,1,1,1519740814,1519740814,0,Lesotho,Econet,Africa
40527144,UMTS,651,2,1,2729433,0,27.520782,-29.354597,1000,1,1,1519742415,1519742415,0,Lesotho,Econet,Africa
40527145,LTE,651,2,5,1802753,0,27.53656,-29.376837,1000,1,1,1519743725,1519743725,0,Lesotho,Econet,Africa
40527146,UMTS,651,2,3,2727467,0,27.542062,-29.454424,17396,3,1,1519744027,1543948826,0,Lesotho,Econet,Africa
40527147,GSM,651,2,11103,10583,-1,27.524525,-29.508457,1000,1,1,1519744250,1519744250,0,Lesotho,Econet,Africa
40527148,UMTS,651,2,3,2727397,0,27.496222,-29.594458,1000,1,1,1519744678,1519744678,0,Lesotho,Econet,Africa
40527149,UMTS,651,2,3,2727468,0,27.496222,-29.594458,1000,1,1,1519744703,1519744703,0,Lesotho,Econet,Africa
40527150,UMTS,651,2,3,2727398,0,27.496222,-29.594458,1000,2,1,1519744749,1519744798,0,Lesotho,Econet,Africa
40527151,UMTS,651,2,7,2747169,0,27.496222,-29.594458,1000,1,1,1519745278,1519745278,0,Lesotho,Econet,Africa
40527152,UMTS,651,2,7,2747167,0,27.496222,-29.594458,1000,1,1,1519745289,1519745289,0,Lesotho,Econet,Africa
40527153,UMTS,651,2,7,2747168,0,27.427701,-29.700622,3619,3,1,1519745593,1647172694,0,Lesotho,Econet,Africa
40527154,UMTS,651,2,7,2747378,0,27.313717,-29.764046,1000,2,1,1519745794,1519745818,0,Lesotho,Econet,Africa
40527155,GSM,651,2,11107,31052,-1,27.229631,-29.848885,1000,1,1,1519747934,1519747934,0,Lesotho,Econet,Africa
40527156,LTE,651,2,5,2306048,0,27.229631,-29.848885,1000,2,1,1519748287,1519748592,0,Lesotho,Econet,Africa
40527157,UMTS,651,2,7,2749273,0,27.229631,-29.848885,1000,2,1,1519748632,1519748639,0,Lesotho,Econet,Africa
40527158,UMTS,651,2,7,2749270,0,27.245014,-29.822748,1000,1,1,1519748696,1519748696,0,Lesotho,Econet,Africa
40527159,UMTS,651,2,1,2729430,0,27.533991,-29.36771,1000,1,1,1519752645,1519752645,0,Lesotho,Econet,Africa
40527160,UMTS,651,2,1,2727447,0,27.533991,-29.36771,1000,2,1,1519752661,1519752666,0,Lesotho,Econet,Africa
40527161,UMTS,651,2,4,2739010,0,27.739437,-29.057161,1000,1,1,1519795896,1519795896,0,Lesotho,Econet,Africa
40527162,UMTS,651,2,4,2739015,0,27.909704,-28.891003,1000,1,1,1519796427,1519796427,0,Lesotho,Econet,Africa
40527163,UMTS,651,2,4,2737138,0,27.927647,-28.910734,1000,1,1,1519796603,1519796603,0,Lesotho,Econet,Africa
40527164,GSM,651,2,11104,20192,-1,28.051723,-28.868458,1000,1,1,1519825297,1519825297,0,Lesotho,Econet,Africa
40527165,GSM,651,2,11104,20191,-1,27.922827,-28.912613,1000,1,1,1519825489,1519825489,0,Lesotho,Econet,Africa
40527166,GSM,651,2,114,16022,-1,27.45986,-29.358107,1000,1,1,1633347941,1633347941,0,Lesotho,Econet,Africa
40527167,UMTS,651,2,73,212633,0,27.458763,-29.3571,1000,1,1,1633347971,1633347971,0,Lesotho,Econet,Africa
40527168,GSM,651,2,108,24501,-1,27.46096,-29.358532,1000,1,1,1633348359,1633348359,0,Lesotho,Econet,Africa
40527169,UMTS,651,2,73,212630,0,27.46096,-29.358532,1000,1,1,1633348415,1633348415,0,Lesotho,Econet,Africa
40527170,UMTS,651,2,73,214560,0,27.46096,-29.358532,1000,1,1,1633348475,1633348475,0,Lesotho,Econet,Africa
40527171,UMTS,651,2,71,211891,0,27.49803,-29.363674,1000,1,1,1633423035,1633423035,0,Lesotho,Econet,Africa
40527172,UMTS,651,2,71,221110,0,27.479499,-29.362996,1797,2,1,1633423172,1633423219,0,Lesotho,Econet,Africa
40527173,GSM,651,2,108,11743,-1,27.465733,-29.36249,1000,1,1,1633423521,1633423521,0,Lesotho,Econet,Africa
40527174,UMTS,651,2,71,214671,0,27.474562,-29.367748,1000,1,1,1633423624,1633423624,0,Lesotho,Econet,Africa
40527175,UMTS,651,2,71,221113,0,27.474562,-29.367748,1000,1,1,1633424537,1633424537,0,Lesotho,Econet,Africa
40527176,UMTS,651,2,71,214674,0,27.474562,-29.367748,1000,1,1,1633424574,1633424574,0,Lesotho,Econet,Africa
40527177,UMTS,651,2,71,208354,0,27.474562,-29.367748,1000,1,1,1633424581,1633424581,0,Lesotho,Econet,Africa
40527178,GSM,651,2,101,15923,-1,28.248823,-28.745857,1000,3,1,1639253567,1639508822,0,Lesotho,Econet,Africa
40527179,GSM,651,2,101,7911,-1,28.248823,-28.745857,1000,3,1,1639253753,1639508907,0,Lesotho,Econet,Africa
40527180,GSM,651,2,101,12102,-1,28.248976,-28.742916,1000,1,1,1639466770,1639466770,0,Lesotho,Econet,Africa
